species,decimalLatitude,decimalLongitude,eventDate,occurrenceStatus,individualCount
Pycnonotus cafer,17.774405,81.926918,2012-02-19,PRESENT,203
Pycnonotus cafer,18.262524,74.066605,2019-09-30,PRESENT,159
Pycnonotus cafer,18.347872,74.362885,2019-09-30,PRESENT,4
Pycnonotus cafer,18.543368,82.752253,2021-03-25,PRESENT,101
Pycnonotus cafer,18.658399,72.877335,2021-02-07,PRESENT,62
Pycnonotus cafer,19.083432,72.918926,2023-03-12,PRESENT,207
Pycnonotus cafer,20.084965,74.100021,2013-06-30,PRESENT,176
Pycnonotus cafer,20.197,85.429,2024-03-21,PRESENT,158
Pycnonotus cafer,20.198126,85.447763,2024-03-30,PRESENT,109
Pycnonotus cafer,21.081719,79.997328,2020-05-11,PRESENT,179
Pycnonotus cafer,22.895786,87.660599,2014-01-15,PRESENT,19
Pycnonotus cafer,23.499538,87.305344,2014-02-18,PRESENT,116
Pycnonotus cafer,23.643327,88.118156,2023-12-19,PRESENT,34
Pycnonotus cafer,23.649544,88.120484,2023-12-20,PRESENT,1
Pycnonotus cafer,26.238224,91.8309,2022-01-03,PRESENT,202
Pycnonotus cafer,26.846694,80.946166,2020-08-09,PRESENT,69
Pycnonotus cafer,26.986416,94.311661,2018-02-10,PRESENT,86
Pycnonotus cafer,27.306581,88.363998,2017-05-26,PRESENT,117
Pycnonotus flaviventris,22.6905,92.9491,2024-03-28,PRESENT,200
Pycnonotus flaviventris,28.513374,77.200424,2018-01-28,PRESENT,45
Pycnonotus gularis,10.103771,76.702766,2012-12-30,PRESENT,60
Pycnonotus gularis,10.129791,76.687118,2021-04-10,PRESENT,182
Pycnonotus gularis,10.530086,76.369881,2013-03-24,PRESENT,188
Pycnonotus gularis,13.095364,74.792604,2020-04-08,PRESENT,151
Pycnonotus gularis,13.627984,74.849197,2021-01-01,PRESENT,101
Pycnonotus gularis,15.39719,74.338219,2021-02-13,PRESENT,30
Pycnonotus gularis,15.404548,74.217461,2010-11-06,PRESENT,86
Pycnonotus gularis,15.59673,74.187963,2019-12-13,PRESENT,85
Pycnonotus jocosus,9.055476,77.155029,2012-10-14,PRESENT,134
Pycnonotus jocosus,9.810457,76.800636,2010-03-05,PRESENT,75
Pycnonotus jocosus,11.362212,76.79435,2019-02-14,PRESENT,59
Pycnonotus jocosus,12.339282,76.634051,2021-08-01,PRESENT,90
Pycnonotus jocosus,12.967305,77.643309,2020-04-02,PRESENT,7
Pycnonotus jocosus,14.501977,74.359436,2016-04-21,PRESENT,79
Pycnonotus jocosus,15.478431,73.821167,2013-05-26,PRESENT,142
Pycnonotus jocosus,15.549441,73.753487,2013-08-15,PRESENT,24
Pycnonotus jocosus,16.639185,73.369171,2018-03-10,PRESENT,99
Pycnonotus jocosus,17.600782,81.713074,2011-12-26,PRESENT,190
Pycnonotus jocosus,18.258949,73.588858,2024-03-14,PRESENT,207
Pycnonotus jocosus,18.447533,73.775597,2008-10-17,PRESENT,16
Pycnonotus jocosus,18.52043,73.856744,2021-05-29,PRESENT,138
Pycnonotus jocosus,18.658399,72.877335,2021-02-07,PRESENT,29
Pycnonotus jocosus,18.695417,72.924579,2017-03-14,PRESENT,44
Pycnonotus jocosus,18.972485,73.22493,2013-11-29,PRESENT,13
Pycnonotus jocosus,19.083432,72.918926,2023-03-11,PRESENT,197
Pycnonotus jocosus,19.138439,72.812187,2013-05-25,PRESENT,152
Pycnonotus jocosus,19.154547,72.958061,2017-05-01,PRESENT,110
Pycnonotus jocosus,21.07,79.269997,2012-10-30,PRESENT,39
Pycnonotus jocosus,23.48226,87.304359,2014-06-24,PRESENT,75
Pycnonotus jocosus,23.640378,88.129937,2023-12-19,PRESENT,36
Pycnonotus jocosus,23.643327,88.118156,2023-12-19,PRESENT,45
Pycnonotus jocosus,23.649089,88.123702,2023-02-18,PRESENT,8
Pycnonotus jocosus,27.291311,95.321175,2018-04-24,PRESENT,26
Pycnonotus jocosus,28.70977,77.217054,2022-02-24,PRESENT,85
Pycnonotus leucotis,23.667236,69.600601,2012-10-25,PRESENT,184
Pycnonotus leucotis,26.301807,72.901611,2016-08-27,PRESENT,30
Pycnonotus luteolus,10.548414,76.279976,2013-04-06,PRESENT,140
Pycnonotus luteolus,16.781309,73.329605,2019-05-11,PRESENT,175
Pycnonotus luteolus,17.371231,78.416237,2012-01-01,PRESENT,42
Pycnonotus priocephalus,13.518541,75.090424,2012-06-23,PRESENT,56
Pycnonotus striatus,27.410999,92.273003,2014-04-25,PRESENT,68
Pycnonotus xantholaemus,13.303367,77.186737,2020-01-15,PRESENT,146
Pycnonotus xantholaemus,16.368921,78.728073,2011-11-19,PRESENT,112
Pycnospora lutescens,9.686181,76.905228,2018-10-18,PRESENT,71
Pygospila octomaculalis,27.491903,96.212479,2010-07-19,PRESENT,138
Pygospila tyres,8.088306,77.538452,2019-06-02,PRESENT,69
Pygospila tyres,8.523305,77.359375,2016-05-03,PRESENT,40
Pygospila tyres,11.663636,78.158963,2020-08-13,PRESENT,31
Pygospila tyres,15.647093,74.110901,2013-06-09,PRESENT,121
Pygospila tyres,20.486317,72.872223,2007-05-15,PRESENT,95
Pygospila tyres,26.732359,91.231209,2017-11-09,PRESENT,53
Pyralis pictalis,22.8937,88.39711,2018-07-27,PRESENT,109
Pyralis pictalis,24.43202,92.330688,2014-01-27,PRESENT,139
Pyrausta panopealis,12.794727,77.591805,2017-06-23,PRESENT,169
Pyrausta panopealis,13.03802,77.53653,2016-07-28,PRESENT,149
Pyrausta panopealis,13.153955,80.060753,2019-10-25,PRESENT,191
Pyrausta phoenicealis,13.42,75.25,2014-11-15,PRESENT,122
Pyrrhocorax graculus,30.880833,79.615829,2016-05-12,PRESENT,194
Pyrrhula aurantiaca,30.785498,79.219666,2016-09-15,PRESENT,163
Pyrrhula erythrocephala,30.252106,79.995636,2019-06-04,PRESENT,2
Pyrus communis,10.238113,77.489182,2014-06-21,PRESENT,161
Pyrus pashia,29.643717,80.202499,2012-05-11,PRESENT,4
Python bivittatus,26.115792,91.708593,2022-12-25,PRESENT,116
Python molurus,8.504971,77.466492,2009-04-12,PRESENT,193
Python molurus,14.619639,74.844077,2020-07-27,PRESENT,149
Python molurus,16.921663,81.112755,2015-11-13,PRESENT,90
Python molurus,18.52043,73.856743,2017-09-30,PRESENT,4
Python molurus,18.755211,73.444539,2020-08-16,PRESENT,33
Python molurus,18.7562,73.5485,2021-08-26,PRESENT,95
Python molurus,19.14529,72.880554,2016-07-20,PRESENT,149
Quercus floribunda,30.116581,79.700722,2016-10-27,PRESENT,95
Radermachera xylocarpa,12.436688,75.896248,2018-02-20,PRESENT,63
Ramadasa pavo,8.088306,77.538452,2019-06-02,PRESENT,161
Ramadasa pavo,24.433414,92.328758,2015-07-20,PRESENT,78
Raorchestes akroparallagi,10.323591,76.951004,2016-07-24,PRESENT,117
Raorchestes akroparallagi,12.10227,75.835358,2016-05-28,PRESENT,90
Raorchestes akroparallagi,12.117666,75.836105,2011-12-31,PRESENT,208
Raorchestes akroparallagi,12.119055,75.826263,2015-05-09,PRESENT,181
Raorchestes anili,9.618452,77.158084,2023-08-12,PRESENT,160
Raorchestes anili,10.306944,76.872778,2017-09-16,PRESENT,182
Raorchestes beddomii,8.779225,77.16951,2012-12-15,PRESENT,5
Raorchestes beddomii,10.061729,77.064934,2022-11-27,PRESENT,14
Raorchestes bombayensis,18.458588,72.934242,2006-10-23,PRESENT,100
Raorchestes chalazodes,8.504928,77.466445,2015-12-11,PRESENT,115
Raorchestes chlorosomma,10.059692,77.064076,2021-09-28,PRESENT,80
Raorchestes chlorosomma,10.088933,77.059525,2022-11-27,PRESENT,53
Raorchestes chromasynchysi,12.217127,75.608803,2012-11-21,PRESENT,90
Raorchestes dubois,10.227946,77.492088,2018-06-23,PRESENT,22
Raorchestes dubois,10.23646,77.426053,2017-07-26,PRESENT,150
Raorchestes echinatus,14.427548,74.419093,2020-09-30,PRESENT,112
Raorchestes flaviventris,10.132864,77.021071,2021-11-04,PRESENT,72
Raorchestes glandulosus,12.19176,75.804672,2013-07-06,PRESENT,77
Raorchestes glandulosus,12.207788,75.833832,2012-11-24,PRESENT,185
Raorchestes glandulosus,12.213966,75.827156,2012-06-22,PRESENT,3
Raorchestes glandulosus,12.477075,75.709396,2016-02-06,PRESENT,158
Raorchestes glandulosus,12.972811,75.870246,2022-10-01,PRESENT,163
Raorchestes hassanensis,13.202362,75.491064,2023-08-13,PRESENT,146
Raorchestes hassanensis,13.440416,75.084476,2020-11-22,PRESENT,32
Raorchestes hassanensis,13.566339,75.134214,2022-12-26,PRESENT,167
Raorchestes indigo,13.222606,75.250824,2015-06-07,PRESENT,105
Raorchestes luteolus,12.19176,75.804672,2012-12-17,PRESENT,85
Raorchestes luteolus,12.213966,75.827156,2012-06-23,PRESENT,83
Raorchestes luteolus,12.91821,75.673173,2021-07-21,PRESENT,67
Raorchestes luteolus,13.56631,75.134205,2018-08-03,PRESENT,199
Raorchestes luteolus,14.21489,75.039368,2015-08-02,PRESENT,160
Raorchestes luteolus,14.232707,74.681027,2023-02-01,PRESENT,154
Raorchestes nerostagona,11.521877,76.024684,2021-04-18,PRESENT,128
Raorchestes nerostagona,12.140658,75.790833,2011-12-25,PRESENT,167
Raorchestes nerostagona,12.19176,75.804672,2012-11-28,PRESENT,204
Raorchestes nerostagona,12.712085,75.683326,2014-02-01,PRESENT,50
Raorchestes nerostagona,13.566339,75.134214,2023-06-17,PRESENT,126
Raorchestes ochlandrae,10.312611,76.874977,2018-07-20,PRESENT,72
Raorchestes ponmudi,8.856916,77.217407,2015-06-18,PRESENT,75
Raorchestes ponmudi,9.580895,77.113998,2008-01-15,PRESENT,100
Raorchestes ponmudi,10.311035,76.857734,2017-09-22,PRESENT,74
Raorchestes shillongensis,25.612098,91.897713,2013-06-28,PRESENT,29
Raorchestes signatus,11.131813,76.453087,2019-04-05,PRESENT,82
Raorchestes signatus,11.4025,76.704445,2019-11-02,PRESENT,59
Raorchestes signatus,11.406414,76.693245,2017-08-28,PRESENT,163
Raorchestes signatus,11.419288,76.729202,2016-07-16,PRESENT,91
Raorchestes signatus,11.497129,76.143592,2022-10-07,PRESENT,41
Raorchestes travancoricus,9.580895,77.113998,2008-02-01,PRESENT,49
Raorchestes tuberohumerus,11.973226,77.165352,2013-08-09,PRESENT,114
Raorchestes tuberohumerus,12.214813,75.657966,2018-09-29,PRESENT,5
Raorchestes tuberohumerus,12.220948,75.654976,2018-11-01,PRESENT,198
Raorchestes tuberohumerus,13.315901,74.797836,2015-08-08,PRESENT,97
Raorchestes tuberohumerus,14.214886,75.039009,2015-07-12,PRESENT,9
Raorchestes tuberohumerus,14.219543,74.818184,2014-09-13,PRESENT,22
Raorchestes uthamani,10.088933,77.059525,2023-07-06,PRESENT,41
Rapala iarbus,12.29581,76.639381,2020-10-03,PRESENT,133
Rapala manea,9.603108,77.161461,2014-10-26,PRESENT,157
Rapala manea,12.909654,77.39566,2018-12-02,PRESENT,14
Rapala manea,14.464409,75.921758,2022-09-08,PRESENT,205
Rapala manea,14.607346,74.847701,2019-07-31,PRESENT,174
Rapala manea,18.962999,73.262711,2014-12-01,PRESENT,158
Rapala manea,18.986601,73.267899,2012-10-01,PRESENT,120
Rapala manea,22.579684,88.414312,2016-12-24,PRESENT,163
Rapala manea,22.606142,88.476148,2020-10-16,PRESENT,43
Rapala manea,22.669635,88.361571,2018-03-08,PRESENT,11
Rapala manea,23.520444,87.311923,2019-07-19,PRESENT,181
Rapala pheretima,24.43202,92.330688,2008-09-19,PRESENT,4
Rapala pheretima,26.745993,91.020325,2016-06-10,PRESENT,87
Rapala varuna,11.734461,78.202039,2021-09-25,PRESENT,140
Rapala varuna,12.271077,76.613833,2020-10-15,PRESENT,127
Rapala varuna,23.332203,86.361641,2019-01-18,PRESENT,14
Raphanus sativus,22.762213,78.348679,2015-03-05,PRESENT,58
Raphanus sativus,24.997904,82.065229,2022-01-12,PRESENT,54
Rasbora daniconius,12.205,78.890633,2015-01-09,PRESENT,127
Rathinda amor,8.561501,76.904816,2015-02-01,PRESENT,102
Rathinda amor,8.612326,76.834109,2021-04-30,PRESENT,9
Rathinda amor,9.000535,76.712006,2020-04-30,PRESENT,29
Rathinda amor,9.5694,76.3256,2022-02-07,PRESENT,159
Rathinda amor,9.654056,76.74897,2013-10-26,PRESENT,192
Rathinda amor,10.102,76.712997,2015-11-02,PRESENT,108
Rathinda amor,10.511146,76.258424,2020-09-15,PRESENT,115
Rathinda amor,11.368683,76.293289,2020-09-13,PRESENT,62
Rathinda amor,14.606111,74.835833,2019-09-19,PRESENT,29
Rathinda amor,18.742416,72.919567,2023-11-09,PRESENT,109
Rathinda amor,18.962999,73.262711,2017-09-01,PRESENT,106
Rathinda amor,18.985037,73.28923,2012-01-01,PRESENT,23
Rathinda amor,19.018236,73.279388,2018-06-01,PRESENT,15
Rathinda amor,22.194485,88.183578,2018-11-11,PRESENT,206
Rathinda amor,22.412511,88.418577,2018-11-02,PRESENT,31
Rathinda amor,22.558687,88.291121,2017-10-27,PRESENT,60
Rathinda amor,23.184226,88.577526,2022-03-12,PRESENT,48
Rathinda amor,23.231269,87.078387,2018-10-31,PRESENT,141
Rathinda amor,23.397453,86.989423,2018-09-30,PRESENT,18
Ratufa bicolor,26.689423,94.341103,2009-05-22,PRESENT,46
Ratufa bicolor,26.746521,94.202583,2017-12-23,PRESENT,79
Ratufa indica,9.603109,77.161458,2018-04-02,PRESENT,114
Ratufa indica,11.381825,76.701904,2023-10-22,PRESENT,192
Ratufa indica,11.579417,76.42971,2012-03-22,PRESENT,169
Ratufa indica,13.406982,75.742828,2012-05-26,PRESENT,22
Ratufa indica,14.635908,74.43203,2015-04-18,PRESENT,94
Ratufa indica,15.339299,74.213162,2018-01-03,PRESENT,24
Ratufa indica,15.44011,74.106377,2013-05-19,PRESENT,17
Ratufa indica,22.47023,86.167549,2014-01-25,PRESENT,65
Ratufa macroura,12.292578,77.534714,2019-05-11,PRESENT,44
Rauvolfia tetraphylla,11.946239,79.760979,2016-01-21,PRESENT,24
Rauvolfia tetraphylla,21.940001,86.720001,2014-10-28,PRESENT,142
Rauvolfia tetraphylla,23.83955,78.760376,2013-09-24,PRESENT,167
Ravenala madagascariensis,11.928525,79.823021,2016-04-23,PRESENT,81
Recurvirostra avosetta,26.885515,94.351471,2017-12-26,PRESENT,105
Remelana jangala,26.722933,89.604309,2020-11-07,PRESENT,14
Renanthera imschootiana,23.727106,92.717636,2009-05-12,PRESENT,158
Rhabdophis himalayanus,25.656824,94.103172,2017-05-30,PRESENT,98
Rhabdophis himalayanus,27.395147,95.630023,2020-04-25,PRESENT,187
Rhabdophis himalayanus,28.239491,94.98575,2022-05-10,PRESENT,190
Rhabdophis plumbicolor,8.680968,77.345744,2019-08-28,PRESENT,203
Rhabdophis plumbicolor,11.430994,76.859428,2014-02-17,PRESENT,200
Rhabdophis plumbicolor,11.772,78.1885,2020-06-25,PRESENT,110
Rhabdophis plumbicolor,15.684312,73.966843,2019-06-11,PRESENT,136
Rhabdophis plumbicolor,18.402998,73.857307,2019-11-29,PRESENT,82
Rhabdophis plumbicolor,20.209523,79.560344,2021-11-29,PRESENT,2
Rhabdophis plumbicolor,22.327847,73.065605,2014-12-29,PRESENT,184
Rhabdophis subminiatus,24.432493,92.330894,2017-01-02,PRESENT,150
Rhabdophis subminiatus,25.961748,92.509178,2018-04-05,PRESENT,161
Rhabdophis subminiatus,27.395147,95.63002,2013-11-01,PRESENT,71
Rhabdops aquaticus,15.967177,74.003992,2018-08-04,PRESENT,90
Rhabdops aquaticus,16.766331,73.847786,2012-08-16,PRESENT,10
Rhacophorus bipunctatus,25.114425,94.362323,2021-04-25,PRESENT,195
Rhacophorus bipunctatus,25.608294,91.898911,2012-08-07,PRESENT,62
Rhacophorus bipunctatus,28.11786,95.822591,2016-05-31,PRESENT,48
Rhacophorus calcadensis,8.458449,77.535667,2015-12-13,PRESENT,78
Rhacophorus calcadensis,10.067175,77.008434,2022-06-19,PRESENT,179
Rhacophorus calcadensis,10.088933,77.059525,2023-07-06,PRESENT,34
Rhacophorus calcadensis,10.335861,76.83795,2018-07-18,PRESENT,152
Rhacophorus lateralis,11.515233,76.039362,2021-11-27,PRESENT,53
Rhacophorus lateralis,11.969173,76.047824,2021-06-16,PRESENT,121
Rhacophorus lateralis,12.19176,75.80467,2013-06-19,PRESENT,129
Rhacophorus lateralis,12.213631,75.82785,2010-07-21,PRESENT,111
Rhacophorus lateralis,12.402042,75.748158,2013-06-15,PRESENT,57
Rhacophorus lateralis,12.519943,75.792454,2021-08-20,PRESENT,120
Rhacophorus lateralis,12.520715,75.678993,2014-05-26,PRESENT,123
Rhacophorus lateralis,12.5997,75.8427,2023-08-06,PRESENT,70
Rhacophorus lateralis,12.709297,75.677445,2019-06-11,PRESENT,96
Rhacophorus lateralis,12.7093,75.6774,2019-07-12,PRESENT,192
Rhacophorus lateralis,12.712093,75.68336,2015-07-04,PRESENT,34
Rhacophorus malabaricus,8.709838,77.129105,2014-05-24,PRESENT,21
Rhacophorus malabaricus,9.741022,76.362713,2020-07-04,PRESENT,157
Rhacophorus malabaricus,10.129791,76.687118,2015-09-11,PRESENT,174
Rhacophorus malabaricus,11.288193,76.178374,2022-03-30,PRESENT,169
Rhacophorus malabaricus,11.515233,76.039362,2022-11-24,PRESENT,83
Rhacophorus malabaricus,11.560363,76.161545,2020-04-10,PRESENT,128
Rhacophorus malabaricus,12.214813,75.657966,2018-09-29,PRESENT,150
Rhacophorus malabaricus,12.709297,75.677445,2019-07-12,PRESENT,86
Rhacophorus malabaricus,12.818021,74.923058,2015-06-20,PRESENT,33
Rhacophorus malabaricus,12.972811,75.870246,2022-10-27,PRESENT,18
Rhacophorus malabaricus,13.016593,77.680356,2022-05-13,PRESENT,204
Rhacophorus malabaricus,13.337294,75.384938,2022-06-08,PRESENT,101
Rhacophorus malabaricus,13.502664,75.090317,2016-08-14,PRESENT,32
Rhacophorus malabaricus,13.566126,75.128487,2022-05-18,PRESENT,18
Rhacophorus malabaricus,13.575214,75.106908,2022-04-07,PRESENT,179
Rhacophorus malabaricus,13.863789,74.814454,2022-06-24,PRESENT,167
Rhacophorus malabaricus,14.633895,74.845261,2015-12-05,PRESENT,26
Rhacophorus malabaricus,15.39719,74.338219,2021-05-29,PRESENT,58
Rhacophorus malabaricus,15.7214,73.9785,2021-09-25,PRESENT,22
Rhacophorus malabaricus,15.812599,74.096359,2023-07-12,PRESENT,200
Rhacophorus malabaricus,15.966858,73.992401,2015-08-10,PRESENT,95
Rhacophorus tuberculatus,28.11786,95.822591,2013-07-12,PRESENT,109
Rhagastis olivacea,27.517984,88.53109,2017-09-03,PRESENT,102
Rhene flavicomans,21.31995,72.881673,2016-11-18,PRESENT,51
Rhinacanthus nasutus,12.95976,79.303085,2015-03-06,PRESENT,197
Rhincodon typus,19.42831,85.139496,2009-02-22,PRESENT,87
Rhinoceros unicornis,26.154921,92.627612,2021-03-31,PRESENT,90
Rhinoceros unicornis,26.239189,92.058983,2018-02-20,PRESENT,79
Rhinoceros unicornis,26.510792,92.689705,2014-04-23,PRESENT,8
Rhinoceros unicornis,26.525282,92.993805,2011-02-22,PRESENT,81
Rhinoceros unicornis,26.659422,91.001129,2016-12-28,PRESENT,141
Rhinoceros unicornis,26.737026,88.860168,2016-11-23,PRESENT,59
Rhinolophus beddomei,12.676396,75.072066,2020-10-24,PRESENT,58
Rhinolophus beddomei,16.57946,73.897736,2014-06-09,PRESENT,147
Rhinopalpa polynice,27.702428,95.733931,2022-09-10,PRESENT,101
Rhipidura albicollis,11.357829,76.800962,2022-04-08,PRESENT,120
Rhipidura albicollis,16.8167,74.116699,2014-01-01,PRESENT,7
Rhipidura albicollis,19.165419,72.966728,2013-01-30,PRESENT,85
Rhipidura albogularis,11.410204,76.695032,2023-01-27,PRESENT,173
Rhipidura albogularis,11.927821,76.254044,2015-02-28,PRESENT,87
Rhipidura albogularis,19.052212,72.900522,2019-03-08,PRESENT,209
Rhipidura albogularis,21.04348,75.848503,2019-05-06,PRESENT,146
Rhipidura albogularis,22.272644,73.187782,2019-08-27,PRESENT,84
Rhipidura aureola,12.853644,77.507729,2013-12-08,PRESENT,165
Rhipidura aureola,20.718537,73.038256,2019-12-27,PRESENT,147
Rhizophora mucronata,10.808508,75.966353,2023-12-25,PRESENT,29
Rhododendron arboreum,10.229282,77.457283,2012-12-23,PRESENT,26
Rhododendron arboreum,10.238113,77.489182,2013-04-15,PRESENT,31
Rhododendron arboreum,25.395812,94.436857,2021-03-18,PRESENT,139
Rhodometra sacraria,26.623138,75.025031,2022-07-26,PRESENT,135
Rhodomyrtus tomentosa,10.109659,77.08596,2008-04-12,PRESENT,112
Rhodothemis rufa,9.621939,76.331162,2022-01-16,PRESENT,104
Rhodothemis rufa,9.728412,76.30988,2020-10-08,PRESENT,29
Rhodothemis rufa,9.7461,76.3072,2020-12-07,PRESENT,107
Rhodothemis rufa,9.925265,76.769326,2023-10-05,PRESENT,153
Rhodothemis rufa,9.925302,76.769289,2023-10-07,PRESENT,87
Rhodothemis rufa,9.981636,76.299884,2018-09-25,PRESENT,10
Rhodothemis rufa,22.688497,88.321173,2023-11-06,PRESENT,151
Rhodothemis rufa,22.709081,88.333345,2021-08-15,PRESENT,75
Rhodothemis rufa,24.352678,92.344814,2020-07-28,PRESENT,33
Rhodothemis rufa,26.202281,91.739281,2022-09-10,PRESENT,69
Rhodothemis rufa,28.882473,79.631072,2023-09-29,PRESENT,150
Rhopocichla atriceps,14.983011,74.69931,2014-04-27,PRESENT,19
Rhopodytes tristis,26.659422,91.001129,2019-10-28,PRESENT,66
Rhopodytes viridirostris,11.664325,78.146014,2017-01-25,PRESENT,2
Rhopodytes viridirostris,11.845,78.665001,2013-01-19,PRESENT,172
Rhopodytes viridirostris,14.464409,75.921758,2021-09-21,PRESENT,35
Rhopodytes viridirostris,15.505443,73.991852,2012-02-22,PRESENT,166
Rhopodytes viridirostris,17.329172,78.396637,2012-06-09,PRESENT,19
Rhopodytes viridirostris,17.370626,78.41217,2012-11-03,PRESENT,8
Rhynchoglossum notonianum,15.968118,74.004578,2013-08-31,PRESENT,117
Rhynchosia courtallensis,8.504928,77.466446,2016-05-27,PRESENT,155
Rhynchosia densiflora,10.475245,77.154268,2018-01-16,PRESENT,158
Rhynchosia rufescens,8.504928,77.466446,2016-01-30,PRESENT,163
Rhynchostylis gigantea,25.235445,94.273624,2020-05-22,PRESENT,8
Rhynchostylis retusa,14.220343,75.060463,2015-07-18,PRESENT,21
Rhynchostylis retusa,18.733414,73.291832,2018-06-09,PRESENT,142
Rhynchostylis retusa,25.235445,94.273624,2022-05-07,PRESENT,180
Rhynchostylis retusa,28.217999,94.727753,2020-05-19,PRESENT,158
Rhyothemis plutonia,24.352674,92.344815,2020-06-19,PRESENT,173
Rhyothemis triangularis,9.92424,76.768098,2020-10-31,PRESENT,85
Rhyothemis triangularis,9.925204,76.769333,2021-12-25,PRESENT,122
Rhyothemis triangularis,9.925302,76.769289,2023-10-07,PRESENT,122
Rhyothemis triangularis,11.703206,76.0834,2021-09-25,PRESENT,11
Rhyothemis variegata,8.51729,77.023698,2020-10-06,PRESENT,179
Rhyothemis variegata,9.009035,76.765337,2021-09-25,PRESENT,45
Rhyothemis variegata,9.378651,76.362836,2020-12-06,PRESENT,49
Rhyothemis variegata,9.503114,76.530471,2020-09-16,PRESENT,35
Rhyothemis variegata,9.596133,76.512294,2020-06-07,PRESENT,189
Rhyothemis variegata,9.623451,76.427162,2014-11-18,PRESENT,163
Rhyothemis variegata,9.654366,76.748596,2013-08-14,PRESENT,104
Rhyothemis variegata,9.721645,76.392667,2021-05-06,PRESENT,27
Rhyothemis variegata,9.922194,78.048993,2023-11-13,PRESENT,156
Rhyothemis variegata,9.925265,76.769326,2023-10-05,PRESENT,166
Rhyothemis variegata,9.925302,76.769289,2023-10-07,PRESENT,70
Rhyothemis variegata,9.940392,78.010537,2022-08-31,PRESENT,195
Rhyothemis variegata,9.979654,76.47308,2021-08-19,PRESENT,14
Rhyothemis variegata,10.17337,76.263832,2012-09-15,PRESENT,138
Rhyothemis variegata,10.292274,76.165332,2020-10-02,PRESENT,186
Rhyothemis variegata,10.307011,76.334059,2020-09-30,PRESENT,135
Rhyothemis variegata,10.538633,76.622307,2019-08-14,PRESENT,192
Rhyothemis variegata,11.618211,76.172215,2020-10-16,PRESENT,202
Rhyothemis variegata,11.683845,78.165564,2020-09-02,PRESENT,131
